trial,epochs,subtype,Train ERM accuracy,Train ERM loss
5,44,lobular_carcinoma,0.9487750556792873,0.1735413927937486
5,44,mucinous_carcinoma,0.8703339882121808,0.1735413927937486
5,44,papillary_carcinoma,0.9175704989154013,0.1735413927937486
5,44,overall,0.9179354838709678,0.1735413927937486
5,45,adenosis,0.9223107569721115,0.16476902904548518
5,45,fibroadenoma,0.893305439330544,0.16476902904548518
5,45,tubular_adenoma,0.9154334038054969,0.16476902904548518
5,45,phyllodes_tumor,0.9272727272727272,0.16476902904548518
5,45,ductal_carcinoma,0.9523809523809523,0.16476902904548518
5,45,lobular_carcinoma,0.9526748971193416,0.16476902904548518
5,45,mucinous_carcinoma,0.8601694915254238,0.16476902904548518
5,45,papillary_carcinoma,0.9250493096646942,0.16476902904548518
5,45,overall,0.9187096774193548,0.16476902904548518
5,46,adenosis,0.9032258064516129,0.1685373269389441
5,46,fibroadenoma,0.9021956087824351,0.1685373269389441
5,46,tubular_adenoma,0.896551724137931,0.1685373269389441
5,46,phyllodes_tumor,0.9425051334702259,0.1685373269389441
5,46,ductal_carcinoma,0.9596602972399151,0.1685373269389441
5,46,lobular_carcinoma,0.9317269076305221,0.1685373269389441
5,46,mucinous_carcinoma,0.8745019920318725,0.1685373269389441
5,46,papillary_carcinoma,0.8952772073921971,0.1685373269389441
5,46,overall,0.9130322580645162,0.1685373269389441
5,47,adenosis,0.9269776876267748,0.1770937588111854
5,47,fibroadenoma,0.8790496760259179,0.1770937588111854
5,47,tubular_adenoma,0.8997955010224948,0.1770937588111854
5,47,phyllodes_tumor,0.9354838709677419,0.1770937588111854
5,47,ductal_carcinoma,0.9290060851926978,0.1770937588111854
5,47,lobular_carcinoma,0.9452631578947368,0.1770937588111854
5,47,mucinous_carcinoma,0.8973305954825462,0.1770937588111854
5,47,papillary_carcinoma,0.8810020876826722,0.1770937588111854
5,47,overall,0.912,0.1770937588111854
5,48,adenosis,0.9376299376299376,0.16958361025516389
5,48,fibroadenoma,0.9028077753779697,0.16958361025516389
5,48,tubular_adenoma,0.906,0.16958361025516389
5,48,phyllodes_tumor,0.9307359307359307,0.16958361025516389
5,48,ductal_carcinoma,0.9298969072164949,0.16958361025516389
5,48,lobular_carcinoma,0.948559670781893,0.16958361025516389
5,48,mucinous_carcinoma,0.8765182186234818,0.16958361025516389
5,48,papillary_carcinoma,0.9226190476190477,0.16958361025516389
5,48,overall,0.9192258064516129,0.16958361025516389
5,49,adenosis,0.9131313131313131,0.16054860929433457
5,49,fibroadenoma,0.8851485148514852,0.16054860929433457
5,49,tubular_adenoma,0.9255533199195171,0.16054860929433457
5,49,phyllodes_tumor,0.9478260869565217,0.16054860929433457
5,49,ductal_carcinoma,0.9260780287474333,0.16054860929433457
5,49,lobular_carcinoma,0.9433962264150944,0.16054860929433457
5,49,mucinous_carcinoma,0.8976545842217484,0.16054860929433457
5,49,papillary_carcinoma,0.9216494845360824,0.16054860929433457
5,49,overall,0.919741935483871,0.16054860929433457
5,50,adenosis,0.888402625820569,0.17888641324461488
5,50,fibroadenoma,0.8776371308016878,0.17888641324461488
5,50,tubular_adenoma,0.9269776876267748,0.17888641324461488
5,50,phyllodes_tumor,0.9306122448979591,0.17888641324461488
5,50,ductal_carcinoma,0.9529652351738241,0.17888641324461488
5,50,lobular_carcinoma,0.9352226720647774,0.17888641324461488
5,50,mucinous_carcinoma,0.8917835671342685,0.17888641324461488
5,50,papillary_carcinoma,0.8956158663883089,0.17888641324461488
5,50,overall,0.9127741935483871,0.17888641324461488
5,51,adenosis,0.906832298136646,0.16611159967695488
5,51,fibroadenoma,0.8772321428571429,0.16611159967695488
5,51,tubular_adenoma,0.9281663516068053,0.16611159967695488
5,51,phyllodes_tumor,0.932806324110672,0.16611159967695488
5,51,ductal_carcinoma,0.9364754098360656,0.16611159967695488
5,51,lobular_carcinoma,0.9470468431771895,0.16611159967695488
5,51,mucinous_carcinoma,0.8811475409836066,0.16611159967695488
5,51,papillary_carcinoma,0.8823529411764706,0.16611159967695488
5,51,overall,0.9125161290322581,0.16611159967695488
5,52,adenosis,0.9182795698924732,0.17100719296576555
5,52,fibroadenoma,0.8831417624521073,0.17100719296576555
5,52,tubular_adenoma,0.9300970873786408,0.17100719296576555
5,52,phyllodes_tumor,0.9299781181619255,0.17100719296576555
5,52,ductal_carcinoma,0.9444444444444444,0.17100719296576555
5,52,lobular_carcinoma,0.92,0.17100719296576555
5,52,mucinous_carcinoma,0.9100418410041841,0.17100719296576555
5,52,papillary_carcinoma,0.9050505050505051,0.17100719296576555
5,52,overall,0.9171612903225806,0.17100719296576555
5,53,adenosis,0.9133333333333333,0.17619413019391736
5,53,fibroadenoma,0.8665338645418327,0.17619413019391736
5,53,tubular_adenoma,0.9081196581196581,0.17619413019391736
5,53,phyllodes_tumor,0.9356060606060606,0.17619413019391736
5,53,ductal_carcinoma,0.9076923076923077,0.17619413019391736
5,53,lobular_carcinoma,0.9369369369369369,0.17619413019391736
5,53,mucinous_carcinoma,0.8752327746741154,0.17619413019391736
5,53,papillary_carcinoma,0.9124236252545825,0.17619413019391736
5,53,overall,0.9063225806451612,0.17619413019391736
5,54,adenosis,0.9180327868852459,0.16861977688814878
5,54,fibroadenoma,0.8788461538461538,0.16861977688814878
5,54,tubular_adenoma,0.9063829787234042,0.16861977688814878
5,54,phyllodes_tumor,0.9348314606741573,0.16861977688814878
5,54,ductal_carcinoma,0.9311740890688259,0.16861977688814878
5,54,lobular_carcinoma,0.9595959595959596,0.16861977688814878
5,54,mucinous_carcinoma,0.8888888888888888,0.16861977688814878
5,54,papillary_carcinoma,0.8910256410256411,0.16861977688814878
5,54,overall,0.9132903225806451,0.16861977688814878
5,55,adenosis,0.9137931034482759,0.18194817065610072
5,55,fibroadenoma,0.89171974522293,0.18194817065610072
5,55,tubular_adenoma,0.9017013232514177,0.18194817065610072
5,55,phyllodes_tumor,0.9401709401709402,0.18194817065610072
5,55,ductal_carcinoma,0.9364754098360656,0.18194817065610072
5,55,lobular_carcinoma,0.9381443298969072,0.18194817065610072
5,55,mucinous_carcinoma,0.89738430583501,0.18194817065610072
5,55,papillary_carcinoma,0.8900634249471459,0.18194817065610072
5,55,overall,0.9135483870967742,0.18194817065610072
5,56,adenosis,0.9196261682242991,0.16463033660265153
5,56,fibroadenoma,0.88671875,0.16463033660265153
5,56,tubular_adenoma,0.908315565031983,0.16463033660265153
5,56,phyllodes_tumor,0.9390519187358917,0.16463033660265153
5,56,ductal_carcinoma,0.9421841541755889,0.16463033660265153
5,56,lobular_carcinoma,0.9435665914221218,0.16463033660265153
5,56,mucinous_carcinoma,0.8688845401174168,0.16463033660265153
5,56,papillary_carcinoma,0.9232323232323232,0.16463033660265153
5,56,overall,0.9153548387096774,0.16463033660265153
5,57,adenosis,0.907725321888412,0.17248099496580446
5,57,fibroadenoma,0.8839662447257384,0.17248099496580446
5,57,tubular_adenoma,0.9153225806451613,0.17248099496580446
5,57,phyllodes_tumor,0.945010183299389,0.17248099496580446
5,57,ductal_carcinoma,0.9341317365269461,0.17248099496580446
5,57,lobular_carcinoma,0.923828125,0.17248099496580446
5,57,mucinous_carcinoma,0.8905579399141631,0.17248099496580446
5,57,papillary_carcinoma,0.8827292110874201,0.17248099496580446
5,57,overall,0.9109677419354839,0.17248099496580446
6,0,adenosis,0.9181034482758621,0.18204205290034967
6,0,fibroadenoma,0.8923679060665362,0.18204205290034967
6,0,tubular_adenoma,0.8983402489626556,0.18204205290034967
6,0,phyllodes_tumor,0.9324618736383442,0.18204205290034967
6,0,ductal_carcinoma,0.9056974459724951,0.18204205290034967
6,0,lobular_carcinoma,0.9504310344827587,0.18204205290034967
6,0,mucinous_carcinoma,0.8767123287671232,0.18204205290034967
6,0,papillary_carcinoma,0.9073684210526316,0.18204205290034967
6,0,overall,0.9094193548387097,0.18204205290034967
6,1,adenosis,0.9480249480249481,0.16511538198578013
6,1,fibroadenoma,0.9053497942386831,0.16511538198578013
6,1,tubular_adenoma,0.9112149532710281,0.16511538198578013
6,1,phyllodes_tumor,0.9357277882797732,0.16511538198578013
6,1,ductal_carcinoma,0.9369918699186992,0.16511538198578013
6,1,lobular_carcinoma,0.9342915811088296,0.16511538198578013
6,1,mucinous_carcinoma,0.8783185840707964,0.16511538198578013
6,1,papillary_carcinoma,0.9096153846153846,0.16511538198578013
6,1,overall,0.9205161290322581,0.16511538198578013
6,2,adenosis,0.9079229122055674,0.1644695415065735
6,2,fibroadenoma,0.9056224899598394,0.1644695415065735
6,2,tubular_adenoma,0.9265873015873016,0.1644695415065735
6,2,phyllodes_tumor,0.9245283018867925,0.1644695415065735
6,2,ductal_carcinoma,0.949685534591195,0.1644695415065735
6,2,lobular_carcinoma,0.9170506912442397,0.1644695415065735
6,2,mucinous_carcinoma,0.8864970645792564,0.1644695415065735
6,2,papillary_carcinoma,0.9250493096646942,0.1644695415065735
6,2,overall,0.9176774193548387,0.1644695415065735
6,3,adenosis,0.9269911504424779,0.18849013380154414
6,3,fibroadenoma,0.868995633187773,0.18849013380154414
6,3,tubular_adenoma,0.9063097514340345,0.18849013380154414
6,3,phyllodes_tumor,0.9200863930885529,0.18849013380154414
6,3,ductal_carcinoma,0.9209486166007905,0.18849013380154414
6,3,lobular_carcinoma,0.9349593495934959,0.18849013380154414
6,3,mucinous_carcinoma,0.8840579710144928,0.18849013380154414
6,3,papillary_carcinoma,0.8815261044176707,0.18849013380154414
6,3,overall,0.9055483870967742,0.18849013380154414
6,4,adenosis,0.9046563192904656,0.16942593260618394
6,4,fibroadenoma,0.9048582995951417,0.16942593260618394
6,4,tubular_adenoma,0.9156118143459916,0.16942593260618394
6,4,phyllodes_tumor,0.9125248508946322,0.16942593260618394
6,4,ductal_carcinoma,0.9354166666666667,0.16942593260618394
6,4,lobular_carcinoma,0.9510204081632653,0.16942593260618394
6,4,mucinous_carcinoma,0.867237687366167,0.16942593260618394
6,4,papillary_carcinoma,0.9127906976744186,0.16942593260618394
6,4,overall,0.9132903225806451,0.16942593260618394
6,5,adenosis,0.909853249475891,0.18182944902697953
6,5,fibroadenoma,0.8855291576673866,0.18182944902697953
6,5,tubular_adenoma,0.9316770186335404,0.18182944902697953
6,5,phyllodes_tumor,0.918,0.18182944902697953
6,5,ductal_carcinoma,0.9340425531914893,0.18182944902697953
6,5,lobular_carcinoma,0.9230769230769231,0.18182944902697953
6,5,mucinous_carcinoma,0.8697394789579158,0.18182944902697953
6,5,papillary_carcinoma,0.9038854805725971,0.18182944902697953
6,5,overall,0.9094193548387097,0.18182944902697953
6,6,adenosis,0.9259259259259259,0.1817952866278926
6,6,fibroadenoma,0.8861607142857143,0.1817952866278926
6,6,tubular_adenoma,0.9016393442622951,0.1817952866278926
6,6,phyllodes_tumor,0.9063745019920318,0.1817952866278926
6,6,ductal_carcinoma,0.9365750528541226,0.1817952866278926
6,6,lobular_carcinoma,0.9437229437229437,0.1817952866278926
6,6,mucinous_carcinoma,0.8718446601941747,0.1817952866278926
6,6,papillary_carcinoma,0.8902195608782435,0.1817952866278926
6,6,overall,0.9073548387096774,0.1817952866278926
6,7,adenosis,0.915948275862069,0.1694768001957808
6,7,fibroadenoma,0.9065217391304348,0.1694768001957808
6,7,tubular_adenoma,0.9038076152304609,0.1694768001957808
6,7,phyllodes_tumor,0.9262295081967213,0.1694768001957808
6,7,ductal_carcinoma,0.9317269076305221,0.1694768001957808
6,7,lobular_carcinoma,0.9386973180076629,0.1694768001957808
6,7,mucinous_carcinoma,0.885593220338983,0.1694768001957808
6,7,papillary_carcinoma,0.9194915254237288,0.1694768001957808
6,7,overall,0.9163870967741935,0.1694768001957808
6,8,adenosis,0.9209401709401709,0.1778535024251467
6,8,fibroadenoma,0.8795918367346939,0.1778535024251467
6,8,tubular_adenoma,0.9395161290322581,0.1778535024251467
6,8,phyllodes_tumor,0.9146608315098468,0.1778535024251467
6,8,ductal_carcinoma,0.911522633744856,0.1778535024251467
6,8,lobular_carcinoma,0.926829268292683,0.1778535024251467
6,8,mucinous_carcinoma,0.8957055214723927,0.1778535024251467
6,8,papillary_carcinoma,0.8933601609657947,0.1778535024251467
6,8,overall,0.9101935483870968,0.1778535024251467
6,9,adenosis,0.9146608315098468,0.17752850360769795
6,9,fibroadenoma,0.9002123142250531,0.17752850360769795
6,9,tubular_adenoma,0.9065817409766455,0.17752850360769795
6,9,phyllodes_tumor,0.9147609147609148,0.17752850360769795
6,9,ductal_carcinoma,0.9325396825396826,0.17752850360769795
6,9,lobular_carcinoma,0.94140625,0.17752850360769795
6,9,mucinous_carcinoma,0.8453389830508474,0.17752850360769795
6,9,papillary_carcinoma,0.9112426035502958,0.17752850360769795
6,9,overall,0.9089032258064517,0.17752850360769795
6,10,adenosis,0.9248434237995825,0.179617840720057
6,10,fibroadenoma,0.8795698924731182,0.179617840720057
6,10,tubular_adenoma,0.91701244813278,0.179617840720057
6,10,phyllodes_tumor,0.9423076923076923,0.179617840720057
6,10,ductal_carcinoma,0.9322033898305084,0.179617840720057
6,10,lobular_carcinoma,0.9382978723404255,0.179617840720057
6,10,mucinous_carcinoma,0.8694779116465864,0.179617840720057
6,10,papillary_carcinoma,0.8957055214723927,0.179617840720057
6,10,overall,0.9125161290322581,0.179617840720057
6,11,adenosis,0.9075268817204301,0.17170138830135082
6,11,fibroadenoma,0.9070247933884298,0.17170138830135082
6,11,tubular_adenoma,0.9114688128772636,0.17170138830135082
6,11,phyllodes_tumor,0.9267241379310345,0.17170138830135082
6,11,ductal_carcinoma,0.9494736842105264,0.17170138830135082
6,11,lobular_carcinoma,0.9262948207171314,0.17170138830135082
6,11,mucinous_carcinoma,0.8947368421052632,0.17170138830135082
6,11,papillary_carcinoma,0.9025341130604289,0.17170138830135082
6,11,overall,0.9156129032258065,0.17170138830135082
6,12,adenosis,0.9342915811088296,0.16244682740159486
6,12,fibroadenoma,0.8872017353579176,0.16244682740159486
6,12,tubular_adenoma,0.9111570247933884,0.16244682740159486
6,12,phyllodes_tumor,0.9302325581395349,0.16244682740159486
6,12,ductal_carcinoma,0.936127744510978,0.16244682740159486
6,12,lobular_carcinoma,0.9245689655172413,0.16244682740159486
6,12,mucinous_carcinoma,0.8762278978388998,0.16244682740159486
6,12,papillary_carcinoma,0.9193548387096774,0.16244682740159486
6,12,overall,0.9148387096774193,0.16244682740159486
6,13,adenosis,0.8951456310679612,0.17358647654821843
6,13,fibroadenoma,0.9079754601226994,0.17358647654821843
6,13,tubular_adenoma,0.9076576576576577,0.17358647654821843
6,13,phyllodes_tumor,0.9252747252747253,0.17358647654821843
6,13,ductal_carcinoma,0.9368635437881874,0.17358647654821843
6,13,lobular_carcinoma,0.937007874015748,0.17358647654821843
6,13,mucinous_carcinoma,0.8709016393442623,0.17358647654821843
6,13,papillary_carcinoma,0.8948453608247423,0.17358647654821843
6,13,overall,0.9094193548387097,0.17358647654821843
6,14,adenosis,0.9172113289760349,0.1659044590874464
6,14,fibroadenoma,0.876425855513308,0.1659044590874464
6,14,tubular_adenoma,0.9146608315098468,0.1659044590874464
6,14,phyllodes_tumor,0.9315352697095436,0.1659044590874464
6,14,ductal_carcinoma,0.9679358717434869,0.1659044590874464
6,14,lobular_carcinoma,0.9385593220338984,0.1659044590874464
6,14,mucinous_carcinoma,0.8991228070175439,0.1659044590874464
6,14,papillary_carcinoma,0.898854961832061,0.1659044590874464
6,14,overall,0.9176774193548387,0.1659044590874464
6,15,adenosis,0.9466403162055336,0.16651361072320997
6,15,fibroadenoma,0.8913443830570903,0.16651361072320997
6,15,tubular_adenoma,0.9055441478439425,0.16651361072320997
6,15,phyllodes_tumor,0.9277899343544858,0.16651361072320997
6,15,ductal_carcinoma,0.9297520661157025,0.16651361072320997
6,15,lobular_carcinoma,0.9385593220338984,0.16651361072320997
6,15,mucinous_carcinoma,0.8984547461368654,0.16651361072320997
6,15,papillary_carcinoma,0.9027484143763214,0.16651361072320997
6,15,overall,0.9174193548387096,0.16651361072320997
6,16,adenosis,0.9284294234592445,0.17647906771473923
6,16,fibroadenoma,0.8767967145790554,0.17647906771473923
6,16,tubular_adenoma,0.9267241379310345,0.17647906771473923
6,16,phyllodes_tumor,0.9258474576271186,0.17647906771473923
6,16,ductal_carcinoma,0.9434782608695652,0.17647906771473923
6,16,lobular_carcinoma,0.9251559251559252,0.17647906771473923
6,16,mucinous_carcinoma,0.8817635270541082,0.17647906771473923
6,16,papillary_carcinoma,0.9214145383104125,0.17647906771473923
6,16,overall,0.9158709677419354,0.17647906771473923
6,17,adenosis,0.9111111111111111,0.17003106093609038
6,17,fibroadenoma,0.9043824701195219,0.17003106093609038
6,17,tubular_adenoma,0.914396887159533,0.17003106093609038
6,17,phyllodes_tumor,0.937246963562753,0.17003106093609038
6,17,ductal_carcinoma,0.960167714884696,0.17003106093609038
6,17,lobular_carcinoma,0.9307535641547862,0.17003106093609038
6,17,mucinous_carcinoma,0.8790983606557377,0.17003106093609038
6,17,papillary_carcinoma,0.9106753812636166,0.17003106093609038
6,17,overall,0.9184516129032259,0.17003106093609038
6,18,adenosis,0.8888888888888888,0.17732239902448751
6,18,fibroadenoma,0.8871595330739299,0.17732239902448751
6,18,tubular_adenoma,0.921161825726141,0.17732239902448751
6,18,phyllodes_tumor,0.9253112033195021,0.17732239902448751
6,18,ductal_carcinoma,0.9285714285714286,0.17732239902448751
6,18,lobular_carcinoma,0.9393258426966292,0.17732239902448751
6,18,mucinous_carcinoma,0.8838174273858921,0.17732239902448751
6,18,papillary_carcinoma,0.8979166666666667,0.17732239902448751
6,18,overall,0.9086451612903226,0.17732239902448751
6,19,adenosis,0.9221311475409836,0.18008854050081943
6,19,fibroadenoma,0.8694690265486725,0.18008854050081943
6,19,tubular_adenoma,0.9194915254237288,0.18008854050081943
6,19,phyllodes_tumor,0.9439834024896265,0.18008854050081943
6,19,ductal_carcinoma,0.9403578528827038,0.18008854050081943
6,19,lobular_carcinoma,0.9368635437881874,0.18008854050081943
6,19,mucinous_carcinoma,0.9021113243761996,0.18008854050081943
6,19,papillary_carcinoma,0.8969957081545065,0.18008854050081943
6,19,overall,0.9169032258064516,0.18008854050081943
6,20,adenosis,0.9126819126819127,0.17299724157148427
6,20,fibroadenoma,0.8864541832669323,0.17299724157148427
6,20,tubular_adenoma,0.9210526315789473,0.17299724157148427
6,20,phyllodes_tumor,0.946067415730337,0.17299724157148427
6,20,ductal_carcinoma,0.9345238095238095,0.17299724157148427
6,20,lobular_carcinoma,0.9466950959488273,0.17299724157148427
6,20,mucinous_carcinoma,0.888663967611336,0.17299724157148427
6,20,papillary_carcinoma,0.9238683127572016,0.17299724157148427
6,20,overall,0.919483870967742,0.17299724157148427
6,21,adenosis,0.9002123142250531,0.18024877492537714
6,21,fibroadenoma,0.8995901639344263,0.18024877492537714
6,21,tubular_adenoma,0.924,0.18024877492537714
6,21,phyllodes_tumor,0.9356846473029046,0.18024877492537714
6,21,ductal_carcinoma,0.9397849462365592,0.18024877492537714
6,21,lobular_carcinoma,0.9230769230769231,0.18024877492537714
6,21,mucinous_carcinoma,0.8672199170124482,0.18024877492537714
6,21,papillary_carcinoma,0.89375,0.18024877492537714
6,21,overall,0.9104516129032258,0.18024877492537714
6,22,adenosis,0.9090909090909091,0.16251053969249313
6,22,fibroadenoma,0.9038076152304609,0.16251053969249313
6,22,tubular_adenoma,0.9127906976744186,0.16251053969249313
6,22,phyllodes_tumor,0.9244897959183673,0.16251053969249313
6,22,ductal_carcinoma,0.9503105590062112,0.16251053969249313
6,22,lobular_carcinoma,0.9470338983050848,0.16251053969249313
6,22,mucinous_carcinoma,0.9071146245059288,0.16251053969249313
6,22,papillary_carcinoma,0.9128440366972477,0.16251053969249313
6,22,overall,0.9207741935483871,0.16251053969249313
6,23,adenosis,0.9121338912133892,0.1634519622036459
6,23,fibroadenoma,0.896328293736501,0.1634519622036459
6,23,tubular_adenoma,0.9429097605893186,0.1634519622036459
6,23,phyllodes_tumor,0.9604989604989606,0.1634519622036459
6,23,ductal_carcinoma,0.9428571428571428,0.1634519622036459
6,23,lobular_carcinoma,0.931958762886598,0.1634519622036459
6,23,mucinous_carcinoma,0.8925438596491229,0.1634519622036459
6,23,papillary_carcinoma,0.9039665970772442,0.1634519622036459
6,23,overall,0.9236129032258065,0.1634519622036459
6,24,adenosis,0.9218436873747495,0.1708718919628319
6,24,fibroadenoma,0.8665338645418327,0.1708718919628319
6,24,tubular_adenoma,0.9194915254237288,0.1708718919628319
6,24,phyllodes_tumor,0.9427312775330396,0.1708718919628319
6,24,ductal_carcinoma,0.9260780287474333,0.1708718919628319
6,24,lobular_carcinoma,0.9347368421052632,0.1708718919628319
6,24,mucinous_carcinoma,0.890495867768595,0.1708718919628319
6,24,papillary_carcinoma,0.9123505976095617,0.1708718919628319
6,24,overall,0.9138064516129032,0.1708718919628319
6,25,adenosis,0.9036885245901639,0.1801345923976827
6,25,fibroadenoma,0.8758169934640523,0.1801345923976827
6,25,tubular_adenoma,0.9278131634819533,0.1801345923976827
6,25,phyllodes_tumor,0.928416485900217,0.1801345923976827
6,25,ductal_carcinoma,0.9377593360995851,0.1801345923976827
6,25,lobular_carcinoma,0.9757085020242915,0.1801345923976827
6,25,mucinous_carcinoma,0.8615384615384616,0.1801345923976827
6,25,papillary_carcinoma,0.888,0.1801345923976827
6,25,overall,0.912,0.1801345923976827
6,26,adenosis,0.9267326732673268,0.1725404568537763
6,26,fibroadenoma,0.906183368869936,0.1725404568537763
6,26,tubular_adenoma,0.9022556390977443,0.1725404568537763
6,26,phyllodes_tumor,0.9533799533799534,0.1725404568537763
6,26,ductal_carcinoma,0.9424307036247335,0.1725404568537763
6,26,lobular_carcinoma,0.9438877755511023,0.1725404568537763
6,26,mucinous_carcinoma,0.8821052631578947,0.1725404568537763
6,26,papillary_carcinoma,0.8893360160965795,0.1725404568537763
6,26,overall,0.9176774193548387,0.1725404568537763
6,27,adenosis,0.923728813559322,0.17336799353821042
6,27,fibroadenoma,0.894,0.17336799353821042
6,27,tubular_adenoma,0.9049586776859504,0.17336799353821042
6,27,phyllodes_tumor,0.9134020618556701,0.17336799353821042
6,27,ductal_carcinoma,0.94,0.17336799353821042
6,27,lobular_carcinoma,0.9369747899159664,0.17336799353821042
6,27,mucinous_carcinoma,0.8925619834710744,0.17336799353821042
6,27,papillary_carcinoma,0.9029535864978903,0.17336799353821042
6,27,overall,0.9135483870967742,0.17336799353821042
6,28,adenosis,0.921875,0.16372576961485447
6,28,fibroadenoma,0.8987341772151899,0.16372576961485447
6,28,tubular_adenoma,0.9127789046653144,0.16372576961485447
6,28,phyllodes_tumor,0.9352818371607515,0.16372576961485447
6,28,ductal_carcinoma,0.9434343434343434,0.16372576961485447
6,28,lobular_carcinoma,0.9312638580931264,0.16372576961485447
6,28,mucinous_carcinoma,0.9053497942386831,0.16372576961485447
6,28,papillary_carcinoma,0.9195876288659793,0.16372576961485447
6,28,overall,0.9210322580645162,0.16372576961485447
6,29,adenosis,0.924892703862661,0.16929665026963983
6,29,fibroadenoma,0.8952164009111617,0.16929665026963983
6,29,tubular_adenoma,0.9107142857142857,0.16929665026963983
6,29,phyllodes_tumor,0.9426386233269598,0.16929665026963983
6,29,ductal_carcinoma,0.918918918918919,0.16929665026963983
6,29,lobular_carcinoma,0.9442231075697212,0.16929665026963983
6,29,mucinous_carcinoma,0.8855421686746988,0.16929665026963983
6,29,papillary_carcinoma,0.8896103896103896,0.16929665026963983
6,29,overall,0.9145806451612903,0.16929665026963983
6,30,adenosis,0.8970588235294118,0.17201999302784848
6,30,fibroadenoma,0.9003831417624522,0.17201999302784848
6,30,tubular_adenoma,0.9034907597535934,0.17201999302784848
6,30,phyllodes_tumor,0.948,0.17201999302784848
6,30,ductal_carcinoma,0.9382716049382716,0.17201999302784848
6,30,lobular_carcinoma,0.9360341151385928,0.17201999302784848
6,30,mucinous_carcinoma,0.8819742489270386,0.17201999302784848
6,30,papillary_carcinoma,0.8912579957356077,0.17201999302784848
6,30,overall,0.912258064516129,0.17201999302784848
6,31,adenosis,0.9385593220338984,0.17906736694429637
6,31,fibroadenoma,0.8834355828220859,0.17906736694429637
6,31,tubular_adenoma,0.9087136929460581,0.17906736694429637
6,31,phyllodes_tumor,0.9356846473029046,0.17906736694429637
6,31,ductal_carcinoma,0.9251012145748988,0.17906736694429637
6,31,lobular_carcinoma,0.9431578947368421,0.17906736694429637
6,31,mucinous_carcinoma,0.8900414937759336,0.17906736694429637
6,31,papillary_carcinoma,0.9138276553106213,0.17906736694429637
6,31,overall,0.9171612903225806,0.17906736694429637
6,32,adenosis,0.9059080962800875,0.17634725590608247
6,32,fibroadenoma,0.8976545842217484,0.17634725590608247
6,32,tubular_adenoma,0.9183266932270916,0.17634725590608247
6,32,phyllodes_tumor,0.9282945736434108,0.17634725590608247
6,32,ductal_carcinoma,0.9309623430962343,0.17634725590608247
6,32,lobular_carcinoma,0.9416666666666667,0.17634725590608247
6,32,mucinous_carcinoma,0.8662420382165605,0.17634725590608247
6,32,papillary_carcinoma,0.9143426294820717,0.17634725590608247
6,32,overall,0.9132903225806451,0.17634725590608247
6,33,adenosis,0.9350104821802935,0.16669966022909424
6,33,fibroadenoma,0.8877551020408163,0.16669966022909424
6,33,tubular_adenoma,0.9249448123620309,0.16669966022909424
6,33,phyllodes_tumor,0.9352818371607515,0.16669966022909424
6,33,ductal_carcinoma,0.9356223175965666,0.16669966022909424
6,33,lobular_carcinoma,0.9483747609942639,0.16669966022909424
6,33,mucinous_carcinoma,0.8737270875763747,0.16669966022909424
6,33,papillary_carcinoma,0.9133064516129032,0.16669966022909424
6,33,overall,0.9192258064516129,0.16669966022909424
6,34,adenosis,0.9164926931106472,0.16315282204422196
6,34,fibroadenoma,0.8804347826086957,0.16315282204422196
6,34,tubular_adenoma,0.91875,0.16315282204422196
6,34,phyllodes_tumor,0.9324894514767933,0.16315282204422196
6,34,ductal_carcinoma,0.9075144508670521,0.16315282204422196
6,34,lobular_carcinoma,0.9392712550607287,0.16315282204422196
6,34,mucinous_carcinoma,0.8991596638655462,0.16315282204422196
6,34,papillary_carcinoma,0.9127789046653144,0.16315282204422196
6,34,overall,0.9135483870967742,0.16315282204422196
6,35,adenosis,0.8790983606557377,0.19354573527634633
6,35,fibroadenoma,0.8698795180722891,0.19354573527634633
6,35,tubular_adenoma,0.9038854805725971,0.19354573527634633
6,35,phyllodes_tumor,0.9254901960784314,0.19354573527634633
6,35,ductal_carcinoma,0.9396887159533074,0.19354573527634633
6,35,lobular_carcinoma,0.9456066945606695,0.19354573527634633
6,35,mucinous_carcinoma,0.8658280922431866,0.19354573527634633
6,35,papillary_carcinoma,0.8809523809523809,0.19354573527634633
6,35,overall,0.9021935483870968,0.19354573527634633
6,36,adenosis,0.9329388560157791,0.16442033565706676
6,36,fibroadenoma,0.8844621513944223,0.16442033565706676
6,36,tubular_adenoma,0.9161425576519916,0.16442033565706676
6,36,phyllodes_tumor,0.9369918699186992,0.16442033565706676
6,36,ductal_carcinoma,0.9333333333333333,0.16442033565706676
6,36,lobular_carcinoma,0.9395161290322581,0.16442033565706676
6,36,mucinous_carcinoma,0.9041394335511983,0.16442033565706676
6,36,papillary_carcinoma,0.901565995525727,0.16442033565706676
6,36,overall,0.9189677419354839,0.16442033565706676
6,37,adenosis,0.9188118811881189,0.16663683737808294
6,37,fibroadenoma,0.8856548856548857,0.16663683737808294
6,37,tubular_adenoma,0.9188034188034188,0.16663683737808294
6,37,phyllodes_tumor,0.9466950959488273,0.16663683737808294
6,37,ductal_carcinoma,0.9285714285714286,0.16663683737808294
6,37,lobular_carcinoma,0.9436619718309859,0.16663683737808294
6,37,mucinous_carcinoma,0.904950495049505,0.16663683737808294
6,37,papillary_carcinoma,0.9180327868852459,0.16663683737808294
